Sample;20ms_raw;freilaufend_raw;Mittelwert_20ms;Mittelwert_freilaufend;20ms;freilaufend
1681;212322;187615;213254.6729;187665.6733;-932.6728516;-50.67333984
1682;212421;187702;213254.6729;187665.6733;-833.6728516;36.32666016
1683;212311;187641;213254.6729;187665.6733;-943.6728516;-24.67333984
1684;212310;187653;213254.6729;187665.6733;-944.6728516;-12.67333984
1685;212194;187560;213254.6729;187665.6733;-1060.672852;-105.6733398
1686;212125;187603;213254.6729;187665.6733;-1129.672852;-62.67333984
1687;212191;187534;213254.6729;187665.6733;-1063.672852;-131.6733398
1688;212316;187558;213254.6729;187665.6733;-938.6728516;-107.6733398
1689;212247;187554;213254.6729;187665.6733;-1007.672852;-111.6733398
1690;212210;187512;213254.6729;187665.6733;-1044.672852;-153.6733398
1691;212049;187512;213254.6729;187665.6733;-1205.672852;-153.6733398
1692;212285;187462;213254.6729;187665.6733;-969.6728516;-203.6733398
1693;212089;187447;213254.6729;187665.6733;-1165.672852;-218.6733398
1694;212084;187433;213254.6729;187665.6733;-1170.672852;-232.6733398
1695;212131;187541;213254.6729;187665.6733;-1123.672852;-124.6733398
1696;212018;187540;213254.6729;187665.6733;-1236.672852;-125.6733398
1697;211954;187603;213254.6729;187665.6733;-1300.672852;-62.67333984
1698;212076;187662;213254.6729;187665.6733;-1178.672852;-3.673339844
1699;212046;187505;213254.6729;187665.6733;-1208.672852;-160.6733398
1700;211917;187615;213254.6729;187665.6733;-1337.672852;-50.67333984
1701;211942;187465;213254.6729;187665.6733;-1312.672852;-200.6733398
1702;211964;187620;213254.6729;187665.6733;-1290.672852;-45.67333984
1703;212018;187667;213254.6729;187665.6733;-1236.672852;1.326660156
1704;212038;187543;213254.6729;187665.6733;-1216.672852;-122.6733398
1705;211939;187552;213254.6729;187665.6733;-1315.672852;-113.6733398
1706;211898;187591;213254.6729;187665.6733;-1356.672852;-74.67333984
1707;211888;187587;213254.6729;187665.6733;-1366.672852;-78.67333984
1708;211947;187458;213254.6729;187665.6733;-1307.672852;-207.6733398
1709;212040;187491;213254.6729;187665.6733;-1214.672852;-174.6733398
1710;211962;187547;213254.6729;187665.6733;-1292.672852;-118.6733398
1711;211897;187560;213254.6729;187665.6733;-1357.672852;-105.6733398
1712;211790;187519;213254.6729;187665.6733;-1464.672852;-146.6733398
1713;211920;187448;213254.6729;187665.6733;-1334.672852;-217.6733398
1714;211964;187496;213254.6729;187665.6733;-1290.672852;-169.6733398
1715;211739;187391;213254.6729;187665.6733;-1515.672852;-274.6733398
1716;211785;187399;213254.6729;187665.6733;-1469.672852;-266.6733398
1717;211863;187423;213254.6729;187665.6733;-1391.672852;-242.6733398
1718;211992;187466;213254.6729;187665.6733;-1262.672852;-199.6733398
1719;211957;187536;213254.6729;187665.6733;-1297.672852;-129.6733398
1720;211883;187535;213254.6729;187665.6733;-1371.672852;-130.6733398
1721;211941;187506;213254.6729;187665.6733;-1313.672852;-159.6733398
1722;211813;187468;213254.6729;187665.6733;-1441.672852;-197.6733398
1723;211833;187550;213254.6729;187665.6733;-1421.672852;-115.6733398
1724;211938;187544;213254.6729;187665.6733;-1316.672852;-121.6733398
1725;211927;187539;213254.6729;187665.6733;-1327.672852;-126.6733398
1726;211787;187490;213254.6729;187665.6733;-1467.672852;-175.6733398
1727;211900;187511;213254.6729;187665.6733;-1354.672852;-154.6733398
1728;211762;187491;213254.6729;187665.6733;-1492.672852;-174.6733398
1729;211842;187434;213254.6729;187665.6733;-1412.672852;-231.6733398
1730;211815;187340;213254.6729;187665.6733;-1439.672852;-325.6733398
1731;211778;187416;213254.6729;187665.6733;-1476.672852;-249.6733398
1732;211795;187478;213254.6729;187665.6733;-1459.672852;-187.6733398
1733;211823;187549;213254.6729;187665.6733;-1431.672852;-116.6733398
1734;211701;187470;213254.6729;187665.6733;-1553.672852;-195.6733398
1735;211757;187523;213254.6729;187665.6733;-1497.672852;-142.6733398
1736;211767;187516;213254.6729;187665.6733;-1487.672852;-149.6733398
1737;211688;187509;213254.6729;187665.6733;-1566.672852;-156.6733398
1738;211722;187468;213254.6729;187665.6733;-1532.672852;-197.6733398
1739;211714;187489;213254.6729;187665.6733;-1540.672852;-176.6733398
1740;211736;187460;213254.6729;187665.6733;-1518.672852;-205.6733398
1741;211704;187505;213254.6729;187665.6733;-1550.672852;-160.6733398
1742;211735;187543;213254.6729;187665.6733;-1519.672852;-122.6733398
1743;211747;187443;213254.6729;187665.6733;-1507.672852;-222.6733398
1744;211667;187477;213254.6729;187665.6733;-1587.672852;-188.6733398
1745;211636;187519;213254.6729;187665.6733;-1618.672852;-146.6733398
1746;211748;187586;213254.6729;187665.6733;-1506.672852;-79.67333984
1747;211686;187642;213254.6729;187665.6733;-1568.672852;-23.67333984
1748;211627;187638;213254.6729;187665.6733;-1627.672852;-27.67333984
1749;211608;187557;213254.6729;187665.6733;-1646.672852;-108.6733398
1750;211550;187496;213254.6729;187665.6733;-1704.672852;-169.6733398
1751;211548;187400;213254.6729;187665.6733;-1706.672852;-265.6733398
1752;211627;187440;213254.6729;187665.6733;-1627.672852;-225.6733398
1753;211571;187377;213254.6729;187665.6733;-1683.672852;-288.6733398
1754;211592;187462;213254.6729;187665.6733;-1662.672852;-203.6733398
1755;211560;187396;213254.6729;187665.6733;-1694.672852;-269.6733398
1756;211553;187421;213254.6729;187665.6733;-1701.672852;-244.6733398
1757;211537;187446;213254.6729;187665.6733;-1717.672852;-219.6733398
1758;211609;187489;213254.6729;187665.6733;-1645.672852;-176.6733398
1759;211663;187417;213254.6729;187665.6733;-1591.672852;-248.6733398
1760;211560;187324;213254.6729;187665.6733;-1694.672852;-341.6733398
1761;211669;187269;213254.6729;187665.6733;-1585.672852;-396.6733398
1762;211556;187335;213254.6729;187665.6733;-1698.672852;-330.6733398
1763;211437;187263;213254.6729;187665.6733;-1817.672852;-402.6733398
1764;211423;187459;213254.6729;187665.6733;-1831.672852;-206.6733398
1765;211580;187432;213254.6729;187665.6733;-1674.672852;-233.6733398
1766;211558;187441;213254.6729;187665.6733;-1696.672852;-224.6733398
1767;211506;187383;213254.6729;187665.6733;-1748.672852;-282.6733398
1768;211338;187455;213254.6729;187665.6733;-1916.672852;-210.6733398
1769;211457;187374;213254.6729;187665.6733;-1797.672852;-291.6733398
1770;211385;187519;213254.6729;187665.6733;-1869.672852;-146.6733398
1771;211362;187439;213254.6729;187665.6733;-1892.672852;-226.6733398
1772;211459;187495;213254.6729;187665.6733;-1795.672852;-170.6733398
1773;211364;187486;213254.6729;187665.6733;-1890.672852;-179.6733398
1774;211344;187420;213254.6729;187665.6733;-1910.672852;-245.6733398
1775;211310;187377;213254.6729;187665.6733;-1944.672852;-288.6733398
1776;211426;187371;213254.6729;187665.6733;-1828.672852;-294.6733398
1777;211453;187410;213254.6729;187665.6733;-1801.672852;-255.6733398
1778;211388;187264;213254.6729;187665.6733;-1866.672852;-401.6733398
1779;211426;187352;213254.6729;187665.6733;-1828.672852;-313.6733398
1780;211397;187348;213254.6729;187665.6733;-1857.672852;-317.6733398
1781;211378;187371;213254.6729;187665.6733;-1876.672852;-294.6733398
1782;211270;187281;213254.6729;187665.6733;-1984.672852;-384.6733398
1783;211308;187146;213254.6729;187665.6733;-1946.672852;-519.6733398
1784;211299;187230;213254.6729;187665.6733;-1955.672852;-435.6733398
1785;211320;187376;213254.6729;187665.6733;-1934.672852;-289.6733398
1786;211389;187335;213254.6729;187665.6733;-1865.672852;-330.6733398
1787;211401;187368;213254.6729;187665.6733;-1853.672852;-297.6733398
1788;211366;187314;213254.6729;187665.6733;-1888.672852;-351.6733398
1789;211243;187233;213254.6729;187665.6733;-2011.672852;-432.6733398
1790;211392;187215;213254.6729;187665.6733;-1862.672852;-450.6733398
1791;211421;187212;213254.6729;187665.6733;-1833.672852;-453.6733398
1792;211446;187185;213254.6729;187665.6733;-1808.672852;-480.6733398
1793;211349;187322;213254.6729;187665.6733;-1905.672852;-343.6733398
1794;211214;187354;213254.6729;187665.6733;-2040.672852;-311.6733398
1795;211293;187401;213254.6729;187665.6733;-1961.672852;-264.6733398
1796;211369;187364;213254.6729;187665.6733;-1885.672852;-301.6733398
1797;211399;187462;213254.6729;187665.6733;-1855.672852;-203.6733398
1798;211290;187426;213254.6729;187665.6733;-1964.672852;-239.6733398
1799;211194;187385;213254.6729;187665.6733;-2060.672852;-280.6733398
1800;211120;187327;213254.6729;187665.6733;-2134.672852;-338.6733398
1801;211073;187430;213254.6729;187665.6733;-2181.672852;-235.6733398
1802;211134;187371;213254.6729;187665.6733;-2120.672852;-294.6733398
1803;211161;187392;213254.6729;187665.6733;-2093.672852;-273.6733398
1804;211098;187342;213254.6729;187665.6733;-2156.672852;-323.6733398
1805;211144;187287;213254.6729;187665.6733;-2110.672852;-378.6733398
1806;211053;187339;213254.6729;187665.6733;-2201.672852;-326.6733398
1807;211178;187319;213254.6729;187665.6733;-2076.672852;-346.6733398
1808;211124;187321;213254.6729;187665.6733;-2130.672852;-344.6733398
1809;211046;187463;213254.6729;187665.6733;-2208.672852;-202.6733398
1810;211111;187509;213254.6729;187665.6733;-2143.672852;-156.6733398
1811;211108;187487;213254.6729;187665.6733;-2146.672852;-178.6733398
1812;211151;187455;213254.6729;187665.6733;-2103.672852;-210.6733398
1813;211177;187377;213254.6729;187665.6733;-2077.672852;-288.6733398
1814;211025;187386;213254.6729;187665.6733;-2229.672852;-279.6733398
1815;211120;187448;213254.6729;187665.6733;-2134.672852;-217.6733398
1816;211138;187337;213254.6729;187665.6733;-2116.672852;-328.6733398
1817;211143;187250;213254.6729;187665.6733;-2111.672852;-415.6733398
1818;211056;187260;213254.6729;187665.6733;-2198.672852;-405.6733398
1819;211171;187251;213254.6729;187665.6733;-2083.672852;-414.6733398
1820;211043;187241;213254.6729;187665.6733;-2211.672852;-424.6733398
1821;211088;187289;213254.6729;187665.6733;-2166.672852;-376.6733398
1822;211043;187313;213254.6729;187665.6733;-2211.672852;-352.6733398
1823;211225;187312;213254.6729;187665.6733;-2029.672852;-353.6733398
1824;211063;187337;213254.6729;187665.6733;-2191.672852;-328.6733398
1825;211092;187349;213254.6729;187665.6733;-2162.672852;-316.6733398
1826;211025;187377;213254.6729;187665.6733;-2229.672852;-288.6733398
1827;210944;187396;213254.6729;187665.6733;-2310.672852;-269.6733398
1828;211044;187350;213254.6729;187665.6733;-2210.672852;-315.6733398
1829;211048;187379;213254.6729;187665.6733;-2206.672852;-286.6733398
1830;211072;187315;213254.6729;187665.6733;-2182.672852;-350.6733398
1831;211012;187471;213254.6729;187665.6733;-2242.672852;-194.6733398
1832;211055;187376;213254.6729;187665.6733;-2199.672852;-289.6733398
1833;210986;187458;213254.6729;187665.6733;-2268.672852;-207.6733398
1834;210887;187349;213254.6729;187665.6733;-2367.672852;-316.6733398
1835;210914;187385;213254.6729;187665.6733;-2340.672852;-280.6733398
1836;210855;187455;213254.6729;187665.6733;-2399.672852;-210.6733398
1837;210823;187474;213254.6729;187665.6733;-2431.672852;-191.6733398
1838;210815;187444;213254.6729;187665.6733;-2439.672852;-221.6733398
1839;210937;187531;213254.6729;187665.6733;-2317.672852;-134.6733398
1840;210963;187496;213254.6729;187665.6733;-2291.672852;-169.6733398
1841;210943;187435;213254.6729;187665.6733;-2311.672852;-230.6733398
1842;210866;187535;213254.6729;187665.6733;-2388.672852;-130.6733398
1843;210744;187421;213254.6729;187665.6733;-2510.672852;-244.6733398
1844;210763;187402;213254.6729;187665.6733;-2491.672852;-263.6733398
1845;210802;187245;213254.6729;187665.6733;-2452.672852;-420.6733398
1846;210809;187379;213254.6729;187665.6733;-2445.672852;-286.6733398
1847;210760;187406;213254.6729;187665.6733;-2494.672852;-259.6733398
1848;210833;187266;213254.6729;187665.6733;-2421.672852;-399.6733398
1849;210766;187335;213254.6729;187665.6733;-2488.672852;-330.6733398
1850;210654;187453;213254.6729;187665.6733;-2600.672852;-212.6733398
1851;210729;187369;213254.6729;187665.6733;-2525.672852;-296.6733398
1852;210765;187343;213254.6729;187665.6733;-2489.672852;-322.6733398
1853;210737;187396;213254.6729;187665.6733;-2517.672852;-269.6733398
1854;210762;187324;213254.6729;187665.6733;-2492.672852;-341.6733398
1855;210704;187299;213254.6729;187665.6733;-2550.672852;-366.6733398
1856;210665;187284;213254.6729;187665.6733;-2589.672852;-381.6733398
1857;210733;187411;213254.6729;187665.6733;-2521.672852;-254.6733398
1858;210694;187308;213254.6729;187665.6733;-2560.672852;-357.6733398
1859;210558;187297;213254.6729;187665.6733;-2696.672852;-368.6733398
1860;210666;187359;213254.6729;187665.6733;-2588.672852;-306.6733398
1861;210597;187419;213254.6729;187665.6733;-2657.672852;-246.6733398
1862;210630;187338;213254.6729;187665.6733;-2624.672852;-327.6733398
1863;210698;187322;213254.6729;187665.6733;-2556.672852;-343.6733398
1864;210525;187332;213254.6729;187665.6733;-2729.672852;-333.6733398
1865;210624;187279;213254.6729;187665.6733;-2630.672852;-386.6733398
1866;210658;187358;213254.6729;187665.6733;-2596.672852;-307.6733398
1867;210713;187288;213254.6729;187665.6733;-2541.672852;-377.6733398
1868;210671;187265;213254.6729;187665.6733;-2583.672852;-400.6733398
1869;210669;187347;213254.6729;187665.6733;-2585.672852;-318.6733398
1870;210731;187312;213254.6729;187665.6733;-2523.672852;-353.6733398
1871;210654;187297;213254.6729;187665.6733;-2600.672852;-368.6733398
1872;210621;187328;213254.6729;187665.6733;-2633.672852;-337.6733398
1873;210712;187354;213254.6729;187665.6733;-2542.672852;-311.6733398
1874;210554;187197;213254.6729;187665.6733;-2700.672852;-468.6733398
1875;210557;187259;213254.6729;187665.6733;-2697.672852;-406.6733398
1876;210503;187286;213254.6729;187665.6733;-2751.672852;-379.6733398
1877;210584;187290;213254.6729;187665.6733;-2670.672852;-375.6733398
1878;210500;187394;213254.6729;187665.6733;-2754.672852;-271.6733398
1879;210486;187337;213254.6729;187665.6733;-2768.672852;-328.6733398
1880;210442;187435;213254.6729;187665.6733;-2812.672852;-230.6733398
1881;210461;187328;213254.6729;187665.6733;-2793.672852;-337.6733398
1882;210412;187365;213254.6729;187665.6733;-2842.672852;-300.6733398
1883;210357;187292;213254.6729;187665.6733;-2897.672852;-373.6733398
1884;210378;187342;213254.6729;187665.6733;-2876.672852;-323.6733398
1885;210339;187330;213254.6729;187665.6733;-2915.672852;-335.6733398
1886;210412;187267;213254.6729;187665.6733;-2842.672852;-398.6733398
1887;210417;187334;213254.6729;187665.6733;-2837.672852;-331.6733398
1888;210364;187304;213254.6729;187665.6733;-2890.672852;-361.6733398
1889;210481;187337;213254.6729;187665.6733;-2773.672852;-328.6733398
1890;210452;187300;213254.6729;187665.6733;-2802.672852;-365.6733398
1891;210333;187208;213254.6729;187665.6733;-2921.672852;-457.6733398
1892;210391;187292;213254.6729;187665.6733;-2863.672852;-373.6733398
1893;210323;187330;213254.6729;187665.6733;-2931.672852;-335.6733398
1894;210459;187283;213254.6729;187665.6733;-2795.672852;-382.6733398
1895;210415;187333;213254.6729;187665.6733;-2839.672852;-332.6733398
1896;210288;187366;213254.6729;187665.6733;-2966.672852;-299.6733398
1897;210230;187461;213254.6729;187665.6733;-3024.672852;-204.6733398
1898;210172;187435;213254.6729;187665.6733;-3082.672852;-230.6733398
1899;210252;187451;213254.6729;187665.6733;-3002.672852;-214.6733398
1900;210313;187411;213254.6729;187665.6733;-2941.672852;-254.6733398
1901;210211;187362;213254.6729;187665.6733;-3043.672852;-303.6733398
1902;210034;187445;213254.6729;187665.6733;-3220.672852;-220.6733398
1903;210073;187361;213254.6729;187665.6733;-3181.672852;-304.6733398
1904;210122;187417;213254.6729;187665.6733;-3132.672852;-248.6733398
1905;210037;187383;213254.6729;187665.6733;-3217.672852;-282.6733398
1906;210187;187324;213254.6729;187665.6733;-3067.672852;-341.6733398
1907;210115;187152;213254.6729;187665.6733;-3139.672852;-513.6733398
1908;210201;187201;213254.6729;187665.6733;-3053.672852;-464.6733398
1909;210210;187105;213254.6729;187665.6733;-3044.672852;-560.6733398
1910;210270;187285;213254.6729;187665.6733;-2984.672852;-380.6733398
1911;210202;187302;213254.6729;187665.6733;-3052.672852;-363.6733398
1912;210108;187155;213254.6729;187665.6733;-3146.672852;-510.6733398
1913;210242;187229;213254.6729;187665.6733;-3012.672852;-436.6733398
1914;210227;187252;213254.6729;187665.6733;-3027.672852;-413.6733398
1915;210266;187328;213254.6729;187665.6733;-2988.672852;-337.6733398
1916;210140;187255;213254.6729;187665.6733;-3114.672852;-410.6733398
1917;210132;187284;213254.6729;187665.6733;-3122.672852;-381.6733398
1918;210146;187198;213254.6729;187665.6733;-3108.672852;-467.6733398
1919;210144;187167;213254.6729;187665.6733;-3110.672852;-498.6733398
1920;210181;187123;213254.6729;187665.6733;-3073.672852;-542.6733398
1921;210056;187166;213254.6729;187665.6733;-3198.672852;-499.6733398
1922;210114;187110;213254.6729;187665.6733;-3140.672852;-555.6733398
1923;210195;187086;213254.6729;187665.6733;-3059.672852;-579.6733398
1924;210072;187182;213254.6729;187665.6733;-3182.672852;-483.6733398
1925;210091;187188;213254.6729;187665.6733;-3163.672852;-477.6733398
1926;210062;187150;213254.6729;187665.6733;-3192.672852;-515.6733398
1927;210067;187190;213254.6729;187665.6733;-3187.672852;-475.6733398
1928;210062;187154;213254.6729;187665.6733;-3192.672852;-511.6733398
1929;210223;187179;213254.6729;187665.6733;-3031.672852;-486.6733398
1930;210045;187231;213254.6729;187665.6733;-3209.672852;-434.6733398
1931;210048;187267;213254.6729;187665.6733;-3206.672852;-398.6733398
1932;209954;187185;213254.6729;187665.6733;-3300.672852;-480.6733398
1933;209885;187203;213254.6729;187665.6733;-3369.672852;-462.6733398
1934;209996;187155;213254.6729;187665.6733;-3258.672852;-510.6733398
1935;209989;187236;213254.6729;187665.6733;-3265.672852;-429.6733398
1936;210014;187244;213254.6729;187665.6733;-3240.672852;-421.6733398
1937;209868;187186;213254.6729;187665.6733;-3386.672852;-479.6733398
1938;210085;187203;213254.6729;187665.6733;-3169.672852;-462.6733398
1939;209873;187170;213254.6729;187665.6733;-3381.672852;-495.6733398
1940;209875;187174;213254.6729;187665.6733;-3379.672852;-491.6733398
1941;209869;187205;213254.6729;187665.6733;-3385.672852;-460.6733398
1942;209906;187314;213254.6729;187665.6733;-3348.672852;-351.6733398
1943;209919;187277;213254.6729;187665.6733;-3335.672852;-388.6733398
1944;209867;187313;213254.6729;187665.6733;-3387.672852;-352.6733398
1945;209857;187263;213254.6729;187665.6733;-3397.672852;-402.6733398
1946;209855;187293;213254.6729;187665.6733;-3399.672852;-372.6733398
1947;209926;187243;213254.6729;187665.6733;-3328.672852;-422.6733398
1948;209936;187296;213254.6729;187665.6733;-3318.672852;-369.6733398
1949;209894;187207;213254.6729;187665.6733;-3360.672852;-458.6733398
1950;209888;187226;213254.6729;187665.6733;-3366.672852;-439.6733398
1951;209850;187269;213254.6729;187665.6733;-3404.672852;-396.6733398
1952;209942;187432;213254.6729;187665.6733;-3312.672852;-233.6733398
1953;209975;187265;213254.6729;187665.6733;-3279.672852;-400.6733398
1954;209947;187264;213254.6729;187665.6733;-3307.672852;-401.6733398
1955;209935;187241;213254.6729;187665.6733;-3319.672852;-424.6733398
1956;209929;187324;213254.6729;187665.6733;-3325.672852;-341.6733398
1957;209941;187229;213254.6729;187665.6733;-3313.672852;-436.6733398
1958;209914;187202;213254.6729;187665.6733;-3340.672852;-463.6733398
1959;209895;187227;213254.6729;187665.6733;-3359.672852;-438.6733398
1960;209849;187251;213254.6729;187665.6733;-3405.672852;-414.6733398
1961;209647;187298;213254.6729;187665.6733;-3607.672852;-367.6733398
1962;209678;187279;213254.6729;187665.6733;-3576.672852;-386.6733398
1963;209875;187238;213254.6729;187665.6733;-3379.672852;-427.6733398
1964;209725;187294;213254.6729;187665.6733;-3529.672852;-371.6733398
1965;209709;187396;213254.6729;187665.6733;-3545.672852;-269.6733398
1966;209741;187320;213254.6729;187665.6733;-3513.672852;-345.6733398
1967;209801;187401;213254.6729;187665.6733;-3453.672852;-264.6733398
1968;209806;187262;213254.6729;187665.6733;-3448.672852;-403.6733398
1969;209822;187202;213254.6729;187665.6733;-3432.672852;-463.6733398
1970;209694;187259;213254.6729;187665.6733;-3560.672852;-406.6733398
1971;209683;187259;213254.6729;187665.6733;-3571.672852;-406.6733398
1972;209671;187254;213254.6729;187665.6733;-3583.672852;-411.6733398
1973;209696;187167;213254.6729;187665.6733;-3558.672852;-498.6733398
1974;209755;187191;213254.6729;187665.6733;-3499.672852;-474.6733398
1975;209708;187208;213254.6729;187665.6733;-3546.672852;-457.6733398
1976;209713;187178;213254.6729;187665.6733;-3541.672852;-487.6733398
1977;209691;187134;213254.6729;187665.6733;-3563.672852;-531.6733398
1978;209671;187173;213254.6729;187665.6733;-3583.672852;-492.6733398
1979;209693;187137;213254.6729;187665.6733;-3561.672852;-528.6733398
1980;209735;187227;213254.6729;187665.6733;-3519.672852;-438.6733398
1981;209737;187168;213254.6729;187665.6733;-3517.672852;-497.6733398
1982;209674;187272;213254.6729;187665.6733;-3580.672852;-393.6733398
1983;209552;187286;213254.6729;187665.6733;-3702.672852;-379.6733398
1984;209652;187330;213254.6729;187665.6733;-3602.672852;-335.6733398
1985;209578;187303;213254.6729;187665.6733;-3676.672852;-362.6733398
1986;209589;187227;213254.6729;187665.6733;-3665.672852;-438.6733398
1987;209638;187300;213254.6729;187665.6733;-3616.672852;-365.6733398
1988;209757;187366;213254.6729;187665.6733;-3497.672852;-299.6733398
1989;209714;187309;213254.6729;187665.6733;-3540.672852;-356.6733398
1990;209681;187331;213254.6729;187665.6733;-3573.672852;-334.6733398
1991;209749;187312;213254.6729;187665.6733;-3505.672852;-353.6733398
1992;209653;187390;213254.6729;187665.6733;-3601.672852;-275.6733398
1993;209695;187229;213254.6729;187665.6733;-3559.672852;-436.6733398
1994;209664;187143;213254.6729;187665.6733;-3590.672852;-522.6733398
1995;209592;187234;213254.6729;187665.6733;-3662.672852;-431.6733398
1996;209593;187293;213254.6729;187665.6733;-3661.672852;-372.6733398
1997;209618;187330;213254.6729;187665.6733;-3636.672852;-335.6733398
1998;209572;187312;213254.6729;187665.6733;-3682.672852;-353.6733398
1999;209680;187291;213254.6729;187665.6733;-3574.672852;-374.6733398
2000;209612;187232;213254.6729;187665.6733;-3642.672852;-433.6733398
2001;209645;187225;213254.6729;187665.6733;-3609.672852;-440.6733398
2002;209561;187241;213254.6729;187665.6733;-3693.672852;-424.6733398
2003;209538;187150;213254.6729;187665.6733;-3716.672852;-515.6733398
2004;209485;187214;213254.6729;187665.6733;-3769.672852;-451.6733398
2005;209518;187184;213254.6729;187665.6733;-3736.672852;-481.6733398
2006;209629;187231;213254.6729;187665.6733;-3625.672852;-434.6733398
2007;209603;187182;213254.6729;187665.6733;-3651.672852;-483.6733398
2008;209537;187262;213254.6729;187665.6733;-3717.672852;-403.6733398
2009;209483;187213;213254.6729;187665.6733;-3771.672852;-452.6733398
2010;209380;187250;213254.6729;187665.6733;-3874.672852;-415.6733398
2011;209340;187235;213254.6729;187665.6733;-3914.672852;-430.6733398
2012;209385;187368;213254.6729;187665.6733;-3869.672852;-297.6733398
2013;209391;187219;213254.6729;187665.6733;-3863.672852;-446.6733398
2014;209413;187268;213254.6729;187665.6733;-3841.672852;-397.6733398
2015;209415;187164;213254.6729;187665.6733;-3839.672852;-501.6733398
2016;209462;187236;213254.6729;187665.6733;-3792.672852;-429.6733398
2017;209475;187264;213254.6729;187665.6733;-3779.672852;-401.6733398
2018;209569;187159;213254.6729;187665.6733;-3685.672852;-506.6733398
2019;209461;187201;213254.6729;187665.6733;-3793.672852;-464.6733398
2020;209520;187250;213254.6729;187665.6733;-3734.672852;-415.6733398
2021;209478;187262;213254.6729;187665.6733;-3776.672852;-403.6733398
2022;209481;187211;213254.6729;187665.6733;-3773.672852;-454.6733398
2023;209434;187225;213254.6729;187665.6733;-3820.672852;-440.6733398
2024;209442;187113;213254.6729;187665.6733;-3812.672852;-552.6733398
2025;209505;187176;213254.6729;187665.6733;-3749.672852;-489.6733398
2026;209344;187226;213254.6729;187665.6733;-3910.672852;-439.6733398
2027;209420;187199;213254.6729;187665.6733;-3834.672852;-466.6733398
2028;209411;187163;213254.6729;187665.6733;-3843.672852;-502.6733398
2029;209380;187247;213254.6729;187665.6733;-3874.672852;-418.6733398
2030;209340;187238;213254.6729;187665.6733;-3914.672852;-427.6733398
2031;209382;187262;213254.6729;187665.6733;-3872.672852;-403.6733398
2032;209313;187320;213254.6729;187665.6733;-3941.672852;-345.6733398
2033;209265;187239;213254.6729;187665.6733;-3989.672852;-426.6733398
2034;209284;187038;213254.6729;187665.6733;-3970.672852;-627.6733398
2035;209328;187149;213254.6729;187665.6733;-3926.672852;-516.6733398
2036;209191;187204;213254.6729;187665.6733;-4063.672852;-461.6733398
2037;209205;187191;213254.6729;187665.6733;-4049.672852;-474.6733398
2038;209265;187176;213254.6729;187665.6733;-3989.672852;-489.6733398
2039;209090;187290;213254.6729;187665.6733;-4164.672852;-375.6733398
2040;209060;187376;213254.6729;187665.6733;-4194.672852;-289.6733398
2041;209069;187244;213254.6729;187665.6733;-4185.672852;-421.6733398
2042;209021;187217;213254.6729;187665.6733;-4233.672852;-448.6733398
2043;209149;187248;213254.6729;187665.6733;-4105.672852;-417.6733398
2044;209108;187341;213254.6729;187665.6733;-4146.672852;-324.6733398
2045;209061;187225;213254.6729;187665.6733;-4193.672852;-440.6733398
2046;208970;187219;213254.6729;187665.6733;-4284.672852;-446.6733398
2047;209100;187228;213254.6729;187665.6733;-4154.672852;-437.6733398
2048;209154;187205;213254.6729;187665.6733;-4100.672852;-460.6733398
